DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT
20130314,1187,49.429592,34.318649,60.588482
20130315,1012,88.671013,51.754108,120.26509
20130316,1210,91.275337,43.285255,118.87359
20130317,525,59.165974,55.423454,63.225075
20130318,775,102.42712,105.12577,57.106522
20130319,890,81.436317,58.848492,93.239227
20130320,920,75.02932,75.906029,54.119289
20130321,1286,88.564934,54.302914,107.54654
20130322,1026,111.00829,124.78379,107.84004
20130323,1215,56.812321,38.317448,72.851936
20130324,553,56.170231,31.57032,80.031746
20130325,764,108.41933,91.405159,130.33965
20130326,826,91.924538,119.77101,66.975716
20130327,866,99.634781,147.83853,95.823227
20130328,1153,59.867283,45.425117,67.173218
20130329,848,122.09959,109.80118,110.90483
20130330,1142,63.466129,50.958515,67.820244
20130331,520,19.911627,22.382547,10.638835
20130401,761,99.776176,53.529877,130.85347
20130402,811,72.346397,21.526987,88.678818
20130403,856,76.607033,47.589062,77.554123
20130404,1119,123.3726,93.610649,123.59683
20130405,981,98.509445,59.321732,112.78683
20130406,1085,76.343201,37.544918,112.17352
20130407,526,91.860992,88.508934,84.139832
20130408,754,128.16679,77.181198,168.75394
20130409,877,82.643471,66.356468,100.92942
20130410,869,95.319183,53.573875,108.22474
20130411,1137,57.674255,40.946083,58.387276
20130412,931,100.09282,50.006123,148.55516
20130413,1168,82.737808,44.841747,99.46582
20130414,583,35.519882,0,85.402657
20130415,726,104.58633,72.142097,99.061325
20130416,864,107.85464,148.18076,115.25405
20130417,906,152.37743,218.39043,61.061745
20130418,1096,85.024101,84.95565,100.95245
20130419,965,89.413177,48.244247,91.725502
20130420,1113,99.230156,104.57255,84.498924
20130421,558,61.852131,93.862289,89.228935
20130422,743,171.87067,156.64771,148.91505
20130423,857,157.06255,149.3911,129.10605
20130424,930,107.6227,112.63476,95.177536
20130425,1214,73.916855,119.84065,63.797955
20130426,991,97.515404,76.340065,94.901413
20130427,1172,73.620918,79.446579,84.965439
20130428,546,82.174973,95.925209,60.793343
20130429,768,89.878868,98.506523,57.627026
20130430,836,78.439743,90.494026,52.939655
20130501,914,67.969666,82.771347,60.527287
20130502,1077,73.705681,75.647606,71.913391
20130503,999,82.915283,122.33104,38.764122
20130504,1083,57.363132,69.855042,45.973911
20130505,529,58.718601,66.005241,52.289173
20130506,731,89.706734,119.41441,75.67981
20130507,841,82.077255,89.956017,78.93737
20130508,900,88.201126,64.66069,110.64388
20130509,1071,67.673508,70.637733,41.323578
20130510,972,60.363098,65.858109,45.532459
20130511,1203,71.723785,67.724419,64.381317
20130512,531,51.997719,76.71608,20.836889
20130513,739,84.065323,102.37214,74.860542
20130514,847,85.570625,68.706757,97.97274
20130515,935,44.295383,49.792191,41.417496
20130516,1090,88.658493,128.13495,71.055702
20130517,959,104.36821,121.36523,86.53067
20130518,1183,49.596725,63.950138,51.440517
20130519,559,98.786362,72.873405,108.8625
20130520,749,124.41444,147.6232,96.019394
20130521,833,95.295341,104.79224,126.1845
20130522,899,80.621048,77.679146,67.690918
20130523,1159,101.24751,125.52766,71.598717
20130524,963,103.93469,175.2486,97.660751
20130525,1193,101.25499,117.07217,78.832611
20130526,549,31.433046,53.000565,50.384281
20130527,651,127.23866,116.21046,144.46591
20130528,786,158.07704,125.86623,182.99878
20130529,865,107.72996,87.460121,140.7032
20130530,1045,102.38451,83.532951,100.58534
20130531,941,66.019424,68.027718,82.306824
20130601,1115,65.002975,36.53474,84.347359
20130602,561,55.369228,82.986984,39.445232
20130603,758,63.745228,46.064346,72.984093
20130604,856,108.86263,67.984375,122.79403
20130605,896,57.779274,45.46455,67.917564
20130606,1155,83.669052,115.8854,57.477341
20130607,961,158.0222,169.55769,132.40424
20130608,1102,81.429283,89.773918,65.261818
20130609,494,90.824966,94.24231,67.192642
20130610,741,93.153809,125.6564,67.192642
20130611,853,129.47615,156.91399,77.826881
20130612,908,79.821938,70.500099,79.205421
20130613,1094,82.024742,127.66645,80.909607
20130614,1002,79.222572,63.886314,88.338432
20130615,1114,99.141075,94.030807,109.25339
20130616,542,89.149223,64.422089,112.277
20130617,738,149.65198,94.625397,142.42776
20130618,836,123.85222,104.41618,125.73169
20130619,857,112.76285,122.22909,129.10605
20130620,1056,98.049683,88.173676,99.537582
20130621,947,72.890152,98.322495,64.259911
20130622,1190,46.40469,39.122437,55.786835
20130623,539,44.822708,32.390327,41.055244
20130624,757,91.184906,107.62545,36.540253
20130625,807,85.535286,79.323524,47.986816
20130626,859,96.428833,88.071022,70.842995
20130627,1056,39.219872,27.554274,41.910564
20130628,967,39.260429,48.144466,51.488884
20130629,1084,19.103407,32.211044,20.414001
20130630,553,62.411369,94.710953,30.011904
20130701,717,72.203949,97.396858,38.578762
20130702,803,107.4517,65.224358,117.11993
20130703,856,84.670937,61.185936,135.71973
20130704,930,77.933685,50.059891,83.280342
20130705,807,68.42823,43.267376,95.973633
20130706,1092,44.248062,37.304245,40.528896
20130707,487,63.782623,35.848843,79.518196
20130708,703,88.370232,99.336479,78.694084
20130709,804,98.732605,108.57205,89.450905
20130710,792,87.155266,102.86928,55.880749
20130711,1073,77.196983,59.658981,61.869831
20130712,875,74.943565,93.111404,44.257557
20130713,1056,55.561481,55.108547,52.388203
20130714,509,88.148399,68.59877,97.818756
20130715,681,126.7015,94.00013,113.73087
20130716,828,100.03909,77.311699,86.858124
20130717,832,120.29941,90.9291,119.6869
20130718,1058,55.456451,38.503059,83.662674
20130719,915,82.983246,95.401016,66.507256
20130720,1087,50.801819,69.597984,50.894154
20130721,501,41.333519,0,77.296127
20130722,699,79.000832,99.90493,79.144409
20130723,784,74.837921,89.073402,56.450958
20130724,841,49.246357,62.277241,46.046799
20130725,1016,54.351948,74.461624,49.005661
20130726,870,91.242554,80.268448,101.7415
20130727,1076,38.490879,48.6758,30.848667
20130728,504,82.174973,138.55862,76.836029
20130729,685,110.84624,127.43348,56.533371
20130730,767,94.495857,83.46035,93.766006
20130731,815,50.817406,57.123554,40.72781
20130801,1058,45.670021,66.005241,26.144587
20130802,887,42.801392,39.365021,56.132748
20130803,1069,67.80011,87.101402,62.101337
20130804,530,58.607807,98.82106,73.066719
20130805,681,81.088951,68.363724,121.85449
20130806,739,60.713848,86.622574,74.860542
20130807,835,128.1339,174.2354,119.25688
20130808,1021,101.41083,91.196274,108.36815
20130809,932,85.172768,112.39305,71.229965
20130810,1072,74.049461,92.286247,56.766918
20130811,510,27.069403,34.232132,43.389759
20130812,683,85.904724,102.24531,64.798759
20130813,799,77.752533,72.83432,69.238976
20130814,814,50.879833,64.342949,33.981537
20130815,1080,79.892326,75.437469,92.203239
20130816,931,48.192841,62.507652,47.537651
20130817,1050,75.600975,77.592834,68.493828
20130818,474,94.657242,98.218765,93.370361
20130819,720,115.04496,137.40398,53.785225
20130820,755,95.997772,69.371071,102.58373
20130821,849,60.977894,89.108368,58.645168
20130822,996,58.908558,81.799675,38.880882
20130823,887,97.275894,144.33841,43.658806
20130824,1055,91.599777,110.32156,78.656784
20130825,526,65.61499,77.445313,42.069916
20130826,716,106.04703,146.29933,61.812225
20130827,722,157.74863,185.38454,91.947823
20130828,871,138.68794,153.67122,127.03086
20130829,954,195.35936,183.00197,162.37048
20130830,931,122.33567,150.01837,101.01751
20130831,1105,190.52695,179.06038,160.20834
20130901,567,103.47959,123.16322,58.541737
20130902,597,104.06077,48.739216,120.46654
20130903,772,107.29581,105.53429,136.15503
20130904,828,58.356133,77.311699,53.451149
20130905,1083,92.418388,80.601967,91.947823
20130906,900,130.38428,122.85531,98.350121
20130907,1201,60.348312,82.373741,50.669556
20130908,605,68.456497,48.094727,54.864735
20130909,800,112.16883,138.21223,62.237186
20130910,837,65.975601,90.385918,52.876408
20130911,917,112.91217,88.846756,126.69147
20130912,1116,80.407761,93.862289,64.443123
20130913,956,97.475327,103.48417,69.441772
20130914,1140,78.714966,35.73354,101.90884
20130915,619,61.332527,56.40836,53.623856
20130916,766,130.66464,91.166504,115.55497
20130917,830,112.27279,98.159607,99.979408
20130918,888,85.506386,98.30172,80.989326
20130919,1129,61.139919,36.081696,68.601166
20130920,1033,90.209503,73.236214,101.75381
20130921,1182,70.07814,73.851044,65.525139
20130922,536,83.708084,97.714859,51.606289
20130923,750,170.26654,225.0192,147.52518
20130924,805,171.49559,195.18694,130.57352
20130925,826,137.88681,119.77101,120.55629
20130926,1068,129.26399,103.52975,134.67888
20130927,989,132.60995,88.262825,156.6243
20130928,1155,92.633598,80.615929,86.216011
20130929,541,82.934441,64.541168,71.58107
20130930,798,121.09995,109.38838,145.58406
20131001,900,130.38428,122.85531,110.64388
20131002,903,64.975555,58.001286,67.391068
20131003,1118,40.131962,41.641949,44.53466
20131004,1028,104.07764,118.88007,69.959656
20131005,1156,35.827148,45.307232,28.71381
20131006,600,97.788216,77.592834,55.321941
20131007,750,124.24854,186.22281,66.38633
20131008,851,93.279694,150.44438,97.512238
20131009,910,87.231888,51.16011,97.269356
20131010,1138,57.623569,61.365154,102.08794
20131011,993,66.037895,58.604858,83.567886
20131012,1126,39.846832,46.514355,24.565693
20131013,552,18.75733,31.627514,20.044182
20131014,775,93.520416,82.598824,99.936409
20131015,808,102.51531,115.23688,68.467751
20131016,884,66.372093,39.498611,87.613937
20131017,1090,66.493874,64.067474,76.131111
20131018,937,69.984657,55.896648,76.754028
20131019,1075,61.00058,54.134533,77.193405
20131020,581,47.522873,60.097717,28.565546
20131021,747,133.9881,109.06623,125.9
20131022,884,74.180573,105.32964,43.806969
20131023,828,91.702499,98.396698,46.769756
20131024,1027,60.49102,39.665276,91.574776
20131025,963,53.759327,66.47361,45.958
20131026,1109,59.130413,41.979893,69.838341
20131027,540,63.913864,96.991043,51.224022
20131028,758,72.851692,107.48347,51.088867
20131029,847,65.196671,75.577431,45.720612
20131030,864,91.876183,114.5033,102.44804
20131031,1039,63.114174,106.41943,26.622688
20131101,981,63.327496,65.253914,50.754074
20131102,1093,66.311371,101.16174,40.491814
20131103,583,65.119789,79.8554,56.935101
20131104,752,55.074711,30.954586,73.566414
20131105,817,59.141834,78.352615,54.170815
20131106,871,75.287743,53.450859,76.218521
20131107,1109,52.906155,62.969837,34.91917
20131108,954,123.00404,61.000652,179.7673
20131109,1174,105.83352,94.182106,113.09426
20131110,548,37.788486,10.619456,60.571468
20131111,753,91.669289,69.555328,88.16246
20131112,864,87.881561,33.677444,140.86606
20131113,922,48.663269,44.182468,54.001896
20131114,1038,106.39996,78.489861,122.58234
20131115,938,91.9869,43.428822,135.65082
20131116,1151,32.984219,45.504047,43.257816
20131117,541,51.036579,53.784309,51.129337
20131118,752,82.612076,46.431881,95.636337
20131119,817,92.937172,71.229652,81.256218
20131120,953,79.674362,61.064663,87.075455
20131121,1113,62.018845,52.286274,74.557869
20131122,1005,75.55191,57.905094,77.065392
20131123,1160,56.530708,20.067112,57.229595
20131124,567,54.783314,30.790804,68.298691
20131125,776,164.56172,29.997227,263.77728
20131126,854,185.90404,88.586662,226.72926
20131127,827,66.773376,35.184174,86.96315
20131128,951,58.066853,30.596542,75.624107
20131129,865,75.809967,53.821617,70.351601
20131130,1059,39.108765,27.476213,67.911736
20131201,509,13.561292,11.433128,21.737503
20131202,732,42.434616,23.850254,68.018784
20131203,809,81.057632,93.514221,68.383118
20131204,871,99.06282,86.857643,107.97623
20131205,1094,44.167168,31.916613,60.682205
20131206,982,52.719177,59.261326,45.068794
20131207,1077,44.86433,43.227203,41.093365
20131208,582,77.09198,69.993538,66.538422
20131209,782,66.202339,29.767071,77.818588
20131210,858,60.338264,61.043308,83.821129
20131211,867,67.673508,40.273098,95.7127
20131212,1137,60.70974,51.18261,63.252876
20131213,923,44.871273,31.524715,77.918228
20131214,1053,58.997417,49.738995,52.537457
20131215,553,31.205685,31.57032,40.015873
20131216,753,41.251179,0,73.468719
20131217,810,115.04496,136.50591,116.10778
20131218,835,111.60049,153.32715,106.00612
20131219,1028,70.504204,84.91433,69.959656
20131220,978,105.86959,83.305183,169.6992
20131221,1009,64.990707,63.4431,54.828484
20131222,518,66.628349,67.406898,106.79911
20131223,660,47.063847,44.086838,58.674786
20131224,686,75.466805,101.79817,80.644226
20131225,288,83.886948,141.44527,38.418015
20131226,656,105.22404,124.19584,59.032558
20131227,697,113.88956,108.5409,134.93156
20131228,789,91.860992,140.13914,63.104877
20131229,475,58.127975,73.509003,23.293447
20131230,606,68.343536,67.221512,118.67744
20131231,658,120.63985,141.50668,67.260719
20140101,479,108.07982,157.93947,46.197865
20140102,759,81.850166,92.007309,72.887932
20140103,676,127.63863,103.30406,147.30695
20140104,956,32.491776,60.873035,23.147255
20140105,492,70.149361,106.45358,44.977188
20140106,673,107.69439,138.35274,73.981796
20140107,763,94.991249,144.91452,21.751745
20140108,856,96.766785,135.96875,51.702747
20140109,1018,61.02581,62.882202,48.909378
20140110,948,94.657242,85.941429,70.027779
20140111,1132,45.733421,41.126942,39.096779
20140112,516,6.6886601,22.556055,10.721307
20140113,785,109.91557,111.19992,112.7581
20140114,804,90.147171,72.381371,116.97425
20140115,873,86.975571,73.326561,76.043907
20140116,1030,63.665653,50.84967,75.19487
20140117,928,63.22514,81.522636,83.459824
20140118,1130,64.140106,61.799599,58.748966
20140119,495,83.669052,105.8084,55.880749
20140120,682,86.030685,93.862289,48.67033
20140121,753,123.75354,123.65392,88.16246
20140122,809,81.057632,86.320824,102.57468
20140123,1015,64.606522,68.801529,98.107872
20140124,949,105.46797,73.586456,110.76048
20140125,1100,65.889381,68.775459,55.321941
20140126,522,92.564911,66.890373,95.38266
20140127,718,100.94474,129.68161,69.345047
20140128,839,61.704681,41.617134,85.719337
20140129,884,66.372093,39.498611,106.38835
20140130,1071,48.338219,43.469372,61.985371
20140131,934,73.904678,37.384125,71.077438
20140201,1113,37.211304,20.914511,39.764198
20140202,506,61.387623,80.506393,76.532333
20140203,708,160.86795,98.634956,195.34584
20140204,816,50.755127,71.31694,27.118599
20140205,885,97.495728,92.059288,81.26387
20140206,1047,46.149837,33.349354,47.554676
20140207,914,64.193573,63.670265,72.632744
20140208,1102,50.110325,42.246552,45.181259
20140209,555,68.405113,73.398628,59.807507
20140210,744,55.666912,86.040436,37.178726
20140211,853,76.876465,81.868172,77.826881
20140212,874,59.233673,39.950542,56.967674
20140213,1012,71.618896,86.256851,54.665951
20140214,946,65.670486,49.213211,81.871796
20140215,1138,69.754845,61.365154,58.335964
20140216,583,47.359844,29.945774,37.956738
20140217,664,88.362839,61.349751,91.647797
20140218,803,98.855568,79.718658,96.451698
20140219,859,84.375229,60.972244,83.723541
20140220,1020,118.42863,91.28569,162.71159
20140221,929,115.16879,93.963326,148.87498
20140222,1184,29.149902,19.660345,32.70723
20140223,566,42.684525,61.690411,39.096779
20140224,790,69.900734,73.664078,56.022221
20140225,845,65.350983,89.53019,58.922775
20140226,873,71.161827,39.996304,88.717896
20140227,1052,65.61499,60.849888,63.104877
20140228,941,69.687164,49.474705,82.306824
20140301,1170,106.19534,79.58239,108.75254
20140302,554,130.82729,73.531113,149.78865
20140303,762,185.7025,183.29015,232.32312
20140304,866,207.24033,107.51894,274.69324
20140305,872,217.68828,60.063259,323.55722
20140306,1022,148.59035,62.636089,194.87181
20140307,955,159.01501,127.96723,173.78619
20140308,1098,53.43618,37.100395,65.499565
20140309,539,96.048668,21.593552,133.42955
20140310,725,119.01202,88.295288,144.98163
20140311,790,117.95748,103.12971,140.05556
20140312,895,123.40017,97.53289,129.80568
20140313,1065,90.739685,65.571404,98.696426
20140314,985,101.61331,70.897003,146.02747
20140315,1125,98.1717,62.074265,118.02014
20140316,549,113.15897,116.60124,120.92227
20140317,810,136.34958,93.398781,163.91685
20140318,791,191.98399,36.785477,314.72659
