date,deregulation_index,regulation_index,foreign_deregulation_index,deregulation_proposed,deregulation_enacted
2023-04-10,57.06,119.09,67.49,46.06,79.34
2023-04-11,57.01,119.17,68.52,46.48,78.32
2023-04-12,56.87,119.01,68.52,46.48,77.89
2023-04-13,56.56,119.19,68.52,46.48,76.95
2023-04-14,56.82,119.34,68.52,46.87,76.95
2023-04-15,56.51,119.73,68.71,46.69,76.4
2023-04-16,56.01,119.48,68.14,46.19,75.89
2023-04-17,56.01,119.58,68.9,46.19,75.89
2023-04-18,56.08,119.8,68.9,46.29,75.89
2023-04-19,55.92,119.82,68.9,46.29,75.42
2023-04-20,55.33,119.78,68.9,46.29,73.64
2023-04-21,55.57,120.04,68.9,46.65,73.64
2023-04-22,55.54,120.35,68.9,47.06,72.71
2023-04-23,55.46,120.25,68.9,46.8,72.98
2023-04-24,55.46,120.65,68.9,46.8,72.98
2023-04-25,55.83,121.06,69.98,47.51,72.66
2023-04-26,55.41,121.3,69.98,47.32,71.77
2023-04-27,55.29,121.6,69.98,47.14,71.77
2023-04-28,55.15,121.38,69.98,47.14,71.36
2023-04-29,55.24,121.63,69.82,47.14,71.65
2023-04-30,55.25,121.74,69.82,47.15,71.65
2023-05-01,55.42,121.95,69.82,47.4,71.65
2023-05-02,55.96,122.14,69.82,47.76,72.56
2023-05-03,55.79,122.2,69.82,47.76,72.05
2023-05-04,55.43,122.72,69.82,47.47,71.54
2023-05-05,55.16,122.8,69.82,47.07,71.54
2023-05-06,55.05,122.68,69.82,46.9,71.54
2023-05-07,55.46,122.48,69.82,47.51,71.54
2023-05-08,56.06,122.7,69.82,47.96,72.45
2023-05-09,56.06,123.04,69.82,47.96,72.45
2023-05-10,56.06,123.14,69.36,47.96,72.45
2023-05-11,56.47,123.19,69.36,48.24,73.14
2023-05-12,56.4,123.2,69.36,47.91,73.58
2023-05-13,55.97,123.0,69.36,47.45,73.21
2023-05-14,55.8,122.78,69.76,47.2,73.21
2023-05-15,56.01,123.07,69.39,47.2,73.85
2023-05-16,55.76,123.17,69.88,47.2,73.11
2023-05-17,55.33,123.4,68.58,46.77,72.67
2023-05-18,55.06,123.45,68.24,46.03,73.34
2023-05-19,55.27,123.63,68.24,46.23,73.59
2023-05-20,55.04,123.68,68.82,46.05,73.24
2023-05-21,55.23,123.64,68.82,46.05,73.81
2023-05-22,55.13,123.92,68.82,45.9,73.81
2023-05-23,55.13,124.06,67.96,45.9,73.81
2023-05-24,55.07,124.09,67.96,45.82,73.81
2023-05-25,55.35,123.92,67.96,45.82,74.64
2023-05-26,55.87,123.88,67.96,45.82,76.22
2023-05-27,55.87,123.8,67.96,45.82,76.22
2023-05-28,55.87,124.0,67.96,45.82,76.22
2023-05-29,55.96,124.16,67.96,46.1,75.93
2023-05-30,56.04,124.55,67.96,45.81,76.75
2023-05-31,56.29,124.83,67.96,45.79,77.55
2023-06-01,56.4,124.65,67.16,45.53,78.42
2023-06-02,56.06,124.67,66.77,45.02,78.42
2023-06-03,55.89,124.65,66.39,44.77,78.42
2023-06-04,55.89,124.34,66.39,44.77,78.42
2023-06-05,56.01,124.52,66.39,45.17,77.95
2023-06-06,55.77,124.61,66.39,45.17,77.22
2023-06-07,55.71,124.51,66.39,45.35,76.69
2023-06-08,55.72,124.58,66.9,45.14,77.14
2023-06-09,55.54,124.45,66.9,44.86,77.14
2023-06-10,55.54,124.51,66.9,44.86,77.14
2023-06-11,55.32,124.56,66.4,44.86,76.48
2023-06-12,55.16,124.63,66.4,44.86,76.0
2023-06-13,55.39,124.92,66.4,45.21,76.0
2023-06-14,54.85,124.81,65.66,44.72,75.34
2023-06-15,54.35,124.78,65.36,44.45,74.41
2023-06-16,54.2,124.66,64.65,44.06,74.73
2023-06-17,54.2,124.89,64.65,44.06,74.73
2023-06-18,53.75,125.0,64.14,44.06,73.36
2023-06-19,54.12,125.29,63.76,44.11,74.38
2023-06-20,53.69,125.27,63.76,43.47,74.38
2023-06-21,53.53,125.38,63.76,42.83,75.2
2023-06-22,53.79,125.63,63.76,42.83,75.96
2023-06-23,53.79,125.9,63.76,42.83,75.96
2023-06-24,53.57,125.49,63.39,42.83,75.31
2023-06-25,53.57,124.98,62.94,42.83,75.31
2023-06-26,53.48,124.83,62.94,42.7,75.31
2023-06-27,53.48,124.58,62.94,42.7,75.31
2023-06-28,53.65,124.49,62.94,42.7,75.81
2023-06-29,54.34,124.46,62.94,42.93,77.43
2023-06-30,54.12,124.36,62.94,42.93,76.78
2023-07-01,53.6,124.09,62.94,42.93,75.19
2023-07-02,53.22,123.84,62.94,42.71,74.52
2023-07-03,52.83,124.24,62.94,42.71,73.32
2023-07-04,52.83,124.44,62.94,42.7,73.32
2023-07-05,53.12,124.5,63.15,43.14,73.32
2023-07-06,53.64,124.26,62.61,43.92,73.32
2023-07-07,53.51,124.19,62.15,43.72,73.32
2023-07-08,53.51,124.2,62.23,43.72,73.32
2023-07-09,53.22,123.87,61.59,43.29,73.32
2023-07-10,53.22,123.82,61.19,43.29,73.32
2023-07-11,53.45,124.23,62.23,43.29,74.01
2023-07-12,53.59,124.26,62.23,43.29,74.43
2023-07-13,53.69,124.43,62.23,43.29,74.73
2023-07-14,54.06,124.57,62.23,43.52,75.4
2023-07-15,54.06,124.41,62.8,43.52,75.4
2023-07-16,53.59,124.21,62.27,42.82,75.4
2023-07-17,53.86,124.11,62.88,43.22,75.4
2023-07-18,53.86,124.05,62.88,43.22,75.4
2023-07-19,54.45,124.25,63.38,43.77,76.06
2023-07-20,54.45,124.36,64.51,43.77,76.06
2023-07-21,54.68,124.5,64.12,43.77,76.77
2023-07-22,54.99,124.79,64.24,44.0,77.25
2023-07-23,54.99,124.65,63.55,44.0,77.25
2023-07-24,55.29,124.72,63.55,44.0,78.13
2023-07-25,55.55,124.72,63.55,44.24,78.43
2023-07-26,55.35,124.61,63.55,43.95,78.43
2023-07-27,55.35,124.49,63.1,43.95,78.43
2023-07-28,55.73,124.19,63.1,43.71,80.06
2023-07-29,55.73,123.72,63.3,43.71,80.06
2023-07-30,55.48,123.49,63.3,43.71,79.31
2023-07-31,55.43,123.7,63.3,43.89,78.78
2023-08-01,55.91,123.54,63.3,44.61,78.78
2023-08-02,55.91,123.41,63.3,44.61,78.78
2023-08-03,55.62,123.15,63.3,44.61,77.9
2023-08-04,56.05,123.03,63.3,45.25,77.9
2023-08-05,56.91,123.01,63.3,46.53,77.9
2023-08-06,56.91,122.87,63.3,46.53,77.9
2023-08-07,56.58,122.39,63.3,46.53,76.92
2023-08-08,56.34,122.19,63.3,46.17,76.92
2023-08-09,56.34,121.99,63.3,46.17,76.92
2023-08-10,56.34,122.05,63.3,46.17,76.92
2023-08-11,57.29,122.6,63.3,46.69,78.75
2023-08-12,57.77,122.55,62.89,46.98,79.62
2023-08-13,58.33,122.07,62.89,47.44,80.37
2023-08-14,58.33,122.15,62.89,47.44,80.37
2023-08-15,58.33,122.16,63.4,47.44,80.37
2023-08-16,58.26,122.14,63.4,46.88,81.28
2023-08-17,57.99,121.99,63.4,46.88,80.49
2023-08-18,58.56,121.96,63.4,47.24,81.47
2023-08-19,58.86,121.99,63.4,47.24,82.37
2023-08-20,59.05,121.99,62.87,47.24,82.94
2023-08-21,58.94,122.12,62.87,47.24,82.6
2023-08-22,59.1,122.02,62.87,47.24,83.1
2023-08-23,59.26,121.85,62.87,47.24,83.59
2023-08-24,59.26,121.65,62.87,47.24,83.59
2023-08-25,59.43,121.47,62.87,47.48,83.59
2023-08-26,59.43,121.55,62.45,47.21,84.18
2023-08-27,59.21,121.45,62.37,46.87,84.18
2023-08-28,59.21,121.75,62.37,46.87,84.18
2023-08-29,59.47,121.78,62.97,47.26,84.18
2023-08-30,59.62,121.76,62.97,47.86,83.43
2023-08-31,59.78,121.86,62.97,48.09,83.43
2023-09-01,59.78,122.06,62.58,48.09,83.43
2023-09-02,59.62,121.93,62.18,47.85,83.43
2023-09-03,59.74,121.91,61.63,48.04,83.43
2023-09-04,59.96,121.92,61.38,48.37,83.43
2023-09-05,60.4,121.82,61.38,49.01,83.43
2023-09-06,60.55,121.86,61.38,49.01,83.91
2023-09-07,60.19,121.94,61.38,48.47,83.91
2023-09-08,60.02,122.01,60.99,48.21,83.91
2023-09-09,60.34,122.06,61.62,48.28,84.76
2023-09-10,60.34,122.02,62.1,48.28,84.76
2023-09-11,60.34,122.23,62.1,48.28,84.76
2023-09-12,60.68,122.31,61.56,48.28,85.78
2023-09-13,60.5,122.46,61.45,48.28,85.25
2023-09-14,60.73,122.45,61.96,48.28,85.94
2023-09-15,60.98,122.2,63.29,48.65,85.94
2023-09-16,60.98,122.26,62.96,48.65,85.94
2023-09-17,60.88,122.2,62.96,48.5,85.94
2023-09-18,61.2,122.47,62.96,48.98,85.94
2023-09-19,61.2,122.69,62.4,48.98,85.94
2023-09-20,61.08,123.0,62.6,48.98,85.55
2023-09-21,61.14,123.0,62.6,49.08,85.55
2023-09-22,60.96,123.07,62.18,48.81,85.55
2023-09-23,60.84,123.16,62.84,48.63,85.55
2023-09-24,60.41,123.02,62.84,48.31,84.9
2023-09-25,60.62,122.88,62.84,48.31,85.53
2023-09-26,60.2,122.7,62.84,47.93,85.03
2023-09-27,59.68,123.02,62.06,47.33,84.68
2023-09-28,59.5,123.03,62.06,47.33,84.13
2023-09-29,59.5,123.38,62.06,47.33,84.13
2023-09-30,59.64,123.36,61.32,47.13,84.96
2023-10-01,58.93,123.24,60.81,46.41,84.28
2023-10-02,58.7,123.58,60.49,46.06,84.28
2023-10-03,58.23,123.7,60.49,45.36,84.28
2023-10-04,58.06,123.65,60.49,45.11,84.28
2023-10-05,58.27,123.82,60.49,45.11,84.9
2023-10-06,58.36,124.01,60.49,45.11,85.19
2023-10-07,58.17,124.32,59.75,45.39,84.04
2023-10-08,58.39,124.25,59.17,45.72,84.04
2023-10-09,59.37,124.35,59.17,45.72,86.99
2023-10-10,59.34,124.37,59.17,45.68,86.99
2023-10-11,59.28,124.33,59.87,45.5,87.18
2023-10-12,59.6,124.26,59.87,45.71,87.7
2023-10-13,59.89,124.18,59.87,45.78,88.44
2023-10-14,60.48,124.17,60.47,46.27,89.24
2023-10-15,60.39,123.88,60.47,45.84,89.84
2023-10-16,59.93,123.89,60.47,45.15,89.84
2023-10-17,59.93,123.91,61.03,45.15,89.84
2023-10-18,59.93,123.93,61.03,45.15,89.84
2023-10-19,60.25,123.94,61.03,45.15,90.83
2023-10-20,60.42,124.1,61.59,44.89,91.84
2023-10-21,60.56,124.43,62.31,44.32,93.43
2023-10-22,60.68,124.45,62.62,44.1,94.25
2023-10-23,61.03,124.59,63.4,44.1,95.29
2023-10-24,61.03,124.72,63.4,44.1,95.29
2023-10-25,60.92,125.05,63.4,43.93,95.29
2023-10-26,61.05,125.13,63.4,43.77,96.02
2023-10-27,61.31,125.17,63.4,43.77,96.79
2023-10-28,61.19,125.03,63.01,43.6,96.79
2023-10-29,60.46,124.86,62.1,42.8,96.18
2023-10-30,60.07,125.12,62.1,42.23,96.18
2023-10-31,60.07,125.42,62.1,42.23,96.18
2023-11-01,60.07,125.58,62.1,42.23,96.18
2023-11-02,60.35,125.88,62.1,42.23,97.01
2023-11-03,60.35,126.04,62.1,42.23,97.01
2023-11-04,60.35,126.1,61.75,42.23,97.01
2023-11-05,60.35,126.02,61.62,42.23,97.02
2023-11-06,60.52,125.98,61.62,42.69,96.61
2023-11-07,60.67,126.08,61.19,42.92,96.61
2023-11-08,60.67,126.31,61.19,42.92,96.61
2023-11-09,60.67,126.84,60.54,42.92,96.61
2023-11-10,60.67,127.0,60.54,42.92,96.61
2023-11-11,60.56,126.73,60.16,42.75,96.61
2023-11-12,59.97,126.61,58.43,41.87,96.61
2023-11-13,59.85,126.64,57.61,41.69,96.61
2023-11-14,59.64,126.79,57.13,41.69,95.97
2023-11-15,59.64,126.66,57.13,41.69,95.97
2023-11-16,59.9,126.84,57.13,41.69,96.74
2023-11-17,59.78,126.66,57.86,41.69,96.39
2023-11-18,59.67,126.32,57.5,41.69,96.07
2023-11-19,59.86,126.23,57.5,41.69,96.62
2023-11-20,60.17,126.32,58.26,42.16,96.62
2023-11-21,60.02,126.54,58.26,42.26,95.95
2023-11-22,60.25,126.27,58.26,42.95,95.25
2023-11-23,60.47,126.17,59.03,43.45,94.91
2023-11-24,60.33,126.14,59.03,43.45,94.48
2023-11-25,60.33,126.27,58.52,43.45,94.48
2023-11-26,60.53,126.2,57.31,43.45,95.08
2023-11-27,60.96,126.71,57.31,44.09,95.08
2023-11-28,61.37,126.94,57.31,44.46,95.58
2023-11-29,61.19,126.95,57.91,44.2,95.58
2023-11-30,61.02,126.89,57.91,43.94,95.58
2023-12-01,61.02,126.6,57.91,43.94,95.58
2023-12-02,61.02,126.62,57.53,43.94,95.58
2023-12-03,60.81,126.58,57.53,43.63,95.58
2023-12-04,60.7,126.55,57.53,43.63,95.26
2023-12-05,60.7,126.35,57.53,43.63,95.26
2023-12-06,60.85,126.44,57.53,43.85,95.26
2023-12-07,60.58,126.31,57.17,43.85,94.45
2023-12-08,60.47,126.06,56.4,43.68,94.45
2023-12-09,60.13,126.12,56.4,43.47,93.84
2023-12-10,60.29,125.93,56.4,43.71,93.84
2023-12-11,60.48,125.89,57.21,44.24,93.33
2023-12-12,60.23,125.85,56.66,43.88,93.33
2023-12-13,60.07,125.76,56.28,43.88,92.83
2023-12-14,60.23,125.91,55.59,44.13,92.83
2023-12-15,59.99,125.84,55.82,43.76,92.83
2023-12-16,59.97,125.69,55.82,43.92,92.45
2023-12-17,59.97,125.54,55.82,43.92,92.45
2023-12-18,59.97,125.97,55.82,43.92,92.45
2023-12-19,59.97,126.01,55.82,43.92,92.45
2023-12-20,59.89,125.99,56.43,43.53,92.99
2023-12-21,59.89,125.86,56.43,43.53,92.99
2023-12-22,59.89,125.88,56.43,43.53,92.99
2023-12-23,59.89,126.11,56.43,43.53,92.99
2023-12-24,59.73,126.21,56.43,43.53,92.5
2023-12-25,59.77,126.51,56.43,43.9,91.89
2023-12-26,60.15,126.68,56.43,44.47,91.89
2023-12-27,59.82,126.65,56.43,43.97,91.89
2023-12-28,59.54,126.59,57.05,43.56,91.89
2023-12-29,59.62,126.58,56.55,43.34,92.58
2023-12-30,59.74,126.99,57.33,43.85,91.9
2023-12-31,59.94,127.1,57.78,44.15,91.9
2024-01-01,59.77,127.23,57.78,43.89,91.9
2024-01-02,59.77,127.66,57.78,43.89,91.9
2024-01-03,59.34,128.11,56.78,43.89,90.61
2024-01-04,58.6,127.76,56.27,43.67,88.82
2024-01-05,58.77,127.72,56.27,43.47,89.75
2024-01-06,59.41,127.77,56.27,43.28,92.03
2024-01-07,59.85,127.75,56.27,43.96,92.03
2024-01-08,59.7,128.32,55.92,43.72,92.03
2024-01-09,59.7,128.78,55.92,43.72,92.03
2024-01-10,59.37,128.97,56.56,43.48,91.54
2024-01-11,59.73,129.18,56.56,43.17,93.25
2024-01-12,60.07,129.45,56.26,43.17,94.27
2024-01-13,60.52,129.62,55.8,43.85,94.27
2024-01-14,60.52,129.17,55.8,43.85,94.27
2024-01-15,60.82,129.24,55.8,44.3,94.27
2024-01-16,61.08,129.29,55.05,44.68,94.27
2024-01-17,61.89,129.44,55.05,45.9,94.27
2024-01-18,62.4,129.85,55.05,46.65,94.27
2024-01-19,62.4,129.64,54.56,46.65,94.27
2024-01-20,62.4,129.52,54.56,46.65,94.27
2024-01-21,62.72,129.48,54.56,46.65,95.23
2024-01-22,63.54,129.44,54.56,47.27,96.46
2024-01-23,63.54,129.29,54.56,47.27,96.46
2024-01-24,63.34,129.05,55.37,47.27,95.86
2024-01-25,63.5,129.1,54.88,47.52,95.86
2024-01-26,63.5,129.34,55.04,47.52,95.86
2024-01-27,63.5,129.54,55.04,47.52,95.86
2024-01-28,63.64,129.44,54.47,47.73,95.86
2024-01-29,63.71,129.46,54.47,48.25,94.99
2024-01-30,63.71,129.48,54.99,48.25,94.99
2024-01-31,63.42,129.49,55.12,48.08,94.46
2024-02-01,63.54,129.75,55.43,48.63,93.72
2024-02-02,63.59,129.83,56.54,48.7,93.72
2024-02-03,63.59,129.89,56.15,48.19,94.75
2024-02-04,63.87,130.03,56.15,48.19,95.61
2024-02-05,64.48,130.62,56.15,47.92,97.99
2024-02-06,64.48,130.8,56.15,47.92,97.99
2024-02-07,64.3,130.82,56.15,47.92,97.44
2024-02-08,64.54,130.8,56.31,48.29,97.44
2024-02-09,64.54,131.03,56.06,48.29,97.44
2024-02-10,64.21,131.16,55.68,47.78,97.44
2024-02-11,63.9,131.14,55.13,47.68,96.71
2024-02-12,64.29,131.26,55.13,48.27,96.71
2024-02-13,64.46,131.46,55.13,48.27,97.24
2024-02-14,64.65,131.49,55.13,48.54,97.24
2024-02-15,64.53,131.27,54.74,48.37,97.24
2024-02-16,64.84,131.07,54.36,48.2,98.51
2024-02-17,65.73,131.29,54.36,49.27,99.05
2024-02-18,65.88,131.06,54.36,49.74,98.56
2024-02-19,65.54,131.19,54.36,49.74,97.53
2024-02-20,65.02,131.51,54.36,49.74,95.96
2024-02-21,65.02,131.76,55.04,49.74,95.96
2024-02-22,65.01,131.99,55.04,49.71,95.96
2024-02-23,64.88,131.73,54.6,49.71,95.57
2024-02-24,64.88,131.9,54.12,49.71,95.57
2024-02-25,64.61,131.89,52.9,49.31,95.57
2024-02-26,64.48,131.98,52.9,49.31,95.18
2024-02-27,64.24,131.74,52.9,48.95,95.18
2024-02-28,64.05,131.68,52.46,48.95,94.59
2024-02-29,63.84,131.52,52.46,48.95,93.96
2024-03-01,63.84,131.69,52.46,48.95,93.96
2024-03-02,63.86,131.74,51.64,49.42,93.09
2024-03-03,63.86,131.64,51.11,49.42,93.09
2024-03-04,63.99,131.69,51.78,49.42,93.49
2024-03-05,64.3,131.89,51.78,49.88,93.49
2024-03-06,64.29,132.03,51.29,49.93,93.37
2024-03-07,64.62,131.91,51.53,50.48,93.24
2024-03-08,64.43,131.89,51.08,50.19,93.24
2024-03-09,64.53,131.99,51.23,50.09,93.75
2024-03-10,64.73,131.63,50.68,50.39,93.75
2024-03-11,64.63,131.58,50.68,50.39,93.44
2024-03-12,64.63,131.37,50.68,50.39,93.44
2024-03-13,64.31,131.23,50.2,50.39,92.48
2024-03-14,64.31,131.02,50.2,50.39,92.48
2024-03-15,64.55,130.64,50.2,50.91,92.15
2024-03-16,64.91,130.35,50.2,51.45,92.15
2024-03-17,64.91,129.91,49.6,51.45,92.15
2024-03-18,64.78,130.36,49.17,51.26,92.15
2024-03-19,64.98,130.15,47.92,51.55,92.15
2024-03-20,64.98,129.99,46.87,51.55,92.15
2024-03-21,64.89,130.2,46.32,51.55,91.9
2024-03-22,64.89,129.99,44.59,51.55,91.9
2024-03-23,65.19,130.22,44.13,51.6,92.68
2024-03-24,65.49,130.3,44.13,52.05,92.68
2024-03-25,65.03,130.42,44.13,51.85,91.69
2024-03-26,65.19,130.79,44.13,51.85,92.18
2024-03-27,65.39,130.69,44.81,51.85,92.79
2024-03-28,65.1,130.7,44.4,51.34,92.96
2024-03-29,64.71,130.73,44.03,50.98,92.5
2024-03-30,64.62,130.9,44.03,50.84,92.5
2024-03-31,64.54,130.5,44.5,50.84,92.27
2024-04-01,64.54,130.56,45.27,50.84,92.27
2024-04-02,64.26,130.26,45.27,50.42,92.27
2024-04-03,64.53,130.33,45.99,50.82,92.27
2024-04-04,64.21,130.19,45.63,50.35,92.27
2024-04-05,64.38,130.5,45.63,50.6,92.27
2024-04-06,64.22,130.38,44.76,50.6,91.81
2024-04-07,64.06,130.07,44.76,50.6,91.3
2024-04-08,64.06,130.13,44.76,50.6,91.3
2024-04-09,63.73,129.6,44.02,50.11,91.3
2024-04-10,63.28,129.67,42.99,49.43,91.3
2024-04-11,63.28,129.97,43.54,49.43,91.3
2024-04-12,63.28,129.9,43.54,49.43,91.3
2024-04-13,62.83,129.73,43.54,48.76,91.3
2024-04-14,62.83,129.1,42.94,48.76,91.3
2024-04-15,63.06,128.96,42.94,49.1,91.3
2024-04-16,63.29,128.92,42.7,49.45,91.3
2024-04-17,63.28,129.22,42.7,49.44,91.3
2024-04-18,63.05,129.67,43.3,49.44,90.61
2024-04-19,63.13,129.96,43.3,49.56,90.61
2024-04-20,62.89,129.95,43.3,49.19,90.61
2024-04-21,62.87,129.69,43.3,49.17,90.61
2024-04-22,62.78,129.61,43.3,49.17,90.34
2024-04-23,62.78,129.51,43.3,49.17,90.34
2024-04-24,62.39,129.9,42.22,48.46,90.59
2024-04-25,62.25,130.53,42.22,48.46,90.17
2024-04-26,62.47,130.96,42.22,48.46,90.83
2024-04-27,62.96,131.0,42.22,48.75,91.72
2024-04-28,62.9,130.77,41.63,49.05,90.94
2024-04-29,62.63,130.88,41.63,48.64,90.94
2024-04-30,62.88,131.03,42.9,48.18,92.62
2024-05-01,62.67,131.27,43.48,48.33,91.7
2024-05-02,62.67,131.59,43.48,48.33,91.7
2024-05-03,62.88,131.49,43.48,48.89,91.22
2024-05-04,63.09,131.99,43.48,49.2,91.22
2024-05-05,63.32,131.95,43.48,49.54,91.22
2024-05-06,62.91,132.17,44.32,48.93,91.22
2024-05-07,62.55,132.42,44.32,48.83,90.31
2024-05-08,62.55,132.5,44.7,48.83,90.31
2024-05-09,62.88,132.68,44.7,49.33,90.31
2024-05-10,63.0,132.91,45.33,49.85,89.62
2024-05-11,62.86,132.78,45.33,49.85,89.18
2024-05-12,63.04,132.6,45.75,50.12,89.18
2024-05-13,63.38,132.65,46.12,50.63,89.18
2024-05-14,63.16,132.32,46.12,50.63,88.54
2024-05-15,63.48,132.38,45.63,51.11,88.54
2024-05-16,63.5,132.37,46.19,51.14,88.54
2024-05-17,64.04,132.7,45.69,51.64,89.13
2024-05-18,63.95,132.69,46.78,51.44,89.26
2024-05-19,64.14,132.74,46.64,51.44,89.85
2024-05-20,63.95,132.86,46.64,51.44,89.28
2024-05-21,64.21,133.03,46.64,51.82,89.28
2024-05-22,64.44,132.95,46.64,52.17,89.28
2024-05-23,64.44,132.83,46.64,52.17,89.28
2024-05-24,64.67,133.16,46.64,53.13,88.04
2024-05-25,64.46,133.34,46.64,53.13,87.38
2024-05-26,64.46,133.33,46.64,53.13,87.38
2024-05-27,64.67,133.58,46.64,53.46,87.38
2024-05-28,64.77,133.67,46.64,53.6,87.38
2024-05-29,64.31,133.31,46.64,53.6,86.0
2024-05-30,64.0,132.9,47.22,53.32,85.61
2024-05-31,63.93,132.86,47.76,53.56,84.93
2024-06-01,64.11,132.77,48.36,53.56,85.47
2024-06-02,64.11,132.51,48.36,53.56,85.47
2024-06-03,64.11,132.68,48.36,53.56,85.47
2024-06-04,63.84,132.62,48.36,53.16,85.47
2024-06-05,63.84,132.62,48.95,53.16,85.47
2024-06-06,64.0,132.75,50.15,52.94,86.38
2024-06-07,64.08,132.96,49.64,52.94,86.62
2024-06-08,64.13,133.29,49.64,53.02,86.62
2024-06-09,64.67,133.24,49.64,53.82,86.62
2024-06-10,64.91,133.31,49.64,54.18,86.62
2024-06-11,65.34,133.37,49.64,54.18,87.94
2024-06-12,65.43,133.02,50.19,53.84,88.9
2024-06-13,65.7,133.31,50.79,53.84,89.7
2024-06-14,66.32,133.25,50.86,53.84,91.59
2024-06-15,66.87,133.29,52.01,53.84,93.24
2024-06-16,67.05,133.02,52.01,54.11,93.24
2024-06-17,67.05,132.85,52.01,54.11,93.24
2024-06-18,66.61,132.75,52.01,53.81,92.52
2024-06-19,66.87,132.86,52.01,53.81,93.31
2024-06-20,66.6,132.66,52.01,53.81,92.49
2024-06-21,66.35,132.36,52.01,53.81,91.73
2024-06-22,66.35,132.39,52.01,53.81,91.73
2024-06-23,66.35,132.33,52.01,53.81,91.73
2024-06-24,66.75,132.81,52.93,54.42,91.73
2024-06-25,66.75,132.8,52.93,54.42,91.73
2024-06-26,66.75,132.74,52.93,54.42,91.73
2024-06-27,66.59,132.9,52.93,54.42,91.22
2024-06-28,66.84,132.99,53.47,54.19,92.45
2024-06-29,67.98,133.16,53.47,54.19,95.89
2024-06-30,68.64,133.06,53.86,54.19,97.9
2024-07-01,68.64,132.85,53.86,54.19,97.9
2024-07-02,68.98,132.5,53.86,54.19,98.92
2024-07-03,69.24,132.44,53.86,53.94,100.21
2024-07-04,69.58,132.23,53.19,53.5,102.13
2024-07-05,69.35,132.23,53.19,52.72,102.98
2024-07-06,69.93,132.01,53.19,52.72,104.75
2024-07-07,69.93,131.81,53.11,52.72,104.75
2024-07-08,69.93,131.99,53.11,52.72,104.75
2024-07-09,70.27,132.4,53.11,52.72,105.78
2024-07-10,70.04,132.06,52.06,52.72,105.09
2024-07-11,69.8,131.88,52.06,52.72,104.35
2024-07-12,69.54,131.63,52.06,52.72,103.59
2024-07-13,69.17,131.56,52.06,52.5,102.91
2024-07-14,69.17,131.62,51.5,52.5,102.91
2024-07-15,69.17,131.68,51.5,52.5,102.91
2024-07-16,69.07,131.92,50.88,52.34,102.91
2024-07-17,69.55,131.95,50.88,53.07,102.91
2024-07-18,69.52,131.95,50.39,52.88,103.19
2024-07-19,69.79,131.6,49.86,53.28,103.19
2024-07-20,69.82,131.41,50.46,53.68,102.49
2024-07-21,69.76,131.06,49.93,53.54,102.59
2024-07-22,69.98,131.26,49.93,53.87,102.59
2024-07-23,69.69,131.34,49.93,53.87,101.71
2024-07-24,69.44,131.47,49.93,53.86,100.97
2024-07-25,69.44,131.62,49.93,53.86,100.97
2024-07-26,69.71,131.58,49.93,54.26,100.97
2024-07-27,69.41,131.65,49.93,54.63,99.33
2024-07-28,69.41,131.47,49.35,54.63,99.33
2024-07-29,69.41,131.69,50.17,54.63,99.33
2024-07-30,69.97,131.68,50.17,55.06,100.17
2024-07-31,69.49,131.81,50.17,54.34,100.17
2024-08-01,69.49,131.64,50.17,54.34,100.17
2024-08-02,69.49,131.84,50.17,54.34,100.17
2024-08-03,69.47,131.9,50.17,54.3,100.17
2024-08-04,68.61,131.88,50.17,53.02,100.17
2024-08-05,69.34,132.07,50.17,53.02,102.36
2024-08-06,69.5,132.3,50.73,53.02,102.86
2024-08-07,69.5,132.22,50.73,53.02,102.86
2024-08-08,69.5,131.9,50.73,53.02,102.86
2024-08-09,69.78,131.56,50.73,53.43,102.86
2024-08-10,68.82,131.37,50.73,52.91,101.02
2024-08-11,68.54,131.01,50.73,52.63,100.76
2024-08-12,68.29,131.37,50.73,52.63,100.0
2024-08-13,68.29,131.58,50.73,52.63,100.0
2024-08-14,68.29,131.77,50.23,52.63,100.0
2024-08-15,67.99,132.22,50.23,52.63,99.09
2024-08-16,68.34,132.33,51.0,52.63,100.13
2024-08-17,68.14,132.56,51.86,52.26,100.29
2024-08-18,67.98,132.5,51.86,52.26,99.78
2024-08-19,67.79,132.34,51.86,52.26,99.21
2024-08-20,67.79,132.34,51.86,52.26,99.21
2024-08-21,68.12,132.42,52.43,52.64,99.46
2024-08-22,68.22,132.64,52.43,52.64,99.77
2024-08-23,68.22,133.01,52.43,52.64,99.77
2024-08-24,68.06,133.07,52.81,52.39,99.77
2024-08-25,68.33,132.91,52.81,52.79,99.79
2024-08-26,68.33,133.32,52.38,52.79,99.79
2024-08-27,68.33,133.28,53.02,52.79,99.79
2024-08-28,68.07,133.16,52.43,52.4,99.79
2024-08-29,67.67,132.99,52.43,51.81,99.79
2024-08-30,67.52,133.2,52.43,51.57,99.79
2024-08-31,67.52,133.11,52.43,51.57,99.79
2024-09-01,67.68,133.22,52.43,51.56,100.31
2024-09-02,67.55,133.38,52.43,51.37,100.31
2024-09-03,67.34,133.46,52.43,51.04,100.31
2024-09-04,66.9,133.59,52.43,50.4,100.31
2024-09-05,66.75,133.14,52.43,50.4,99.83
2024-09-06,67.1,132.87,52.43,50.93,99.83
