n_month,year,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_ZAF
1,1945,.08840616,.27784795,2.0586007,.075776711,.75776714,.18944179,0,1.7302349,0,5.9989896,.08840616,.11366507,.25258905,2.9426622,5.1022987,.21470068,0,.93457943,.025258904,1.5660521,3.2962871,.12629452,.11366507,.075776711,1.1871685,.44203082,0,1.8439,.025258904,2.7153323,0,.36625409,.40414247,.12629452,.87143219,.61884314,10.987623,0,.050517809
2,1945,.48800325,.31177986,.54222584,.31177986,1.3691202,.25755727,.094889522,1.5588993,.054222584,5.6662598,.094889522,.37955809,.094889522,2.4264605,4.5818081,.094889522,.027111292,.92178392,0,1.8977904,3.3618002,.06777823,.59644842,.040666938,.86756134,.16266775,.1762234,1.3691202,.18977904,3.6600244,.040666938,.39311373,.31177986,.39311373,.29822421,.54222584,10.505626,.12200081,.040666938
3,1945,.59872925,.31769305,.46432063,.3054741,1.0997068,.42766374,.10997067,1.5640274,.06109482,5.6207232,.15884653,.21994135,.14662756,2.7003911,4.5943303,.25659823,.012218964,.9042033,.024437929,1.710655,3.3113391,.10997067,.65982407,.06109482,.87976539,.39100686,.12218964,1.4173998,.06109482,2.8225806,.07331378,.31769305,.39100686,.12218964,.51319647,.39100686,10.911534,.03665689,.03665689
4,1945,.26122653,.31098396,.34830204,.17415102,.87075508,.46025625,.17415102,1.4305261,.024878716,5.3986816,.26122653,.22390844,.18659037,2.3385994,4.3413358,.19902973,0,.70904338,0,1.8285856,3.4830203,.12439358,.26122653,.049757432,1.181739,.47269562,.037318073,.88319445,.049757432,3.2591119,.049757432,.36074138,.28610525,.13683294,.39805946,.85831571,9.3792763,.037318073,.21146908
5,1945,.27767718,.85717738,.31389594,.10865629,.39840639,.21731257,.012072921,1.6419172,.036218762,3.5615115,.44669807,.14487505,.096583366,2.1489799,3.4287095,.13280213,0,.80888569,.012072921,.98997951,3.3441989,.49498975,.26560426,.15694797,.80888569,.53120852,.048291683,1.1710733,.024145842,2.571532,.012072921,.30182302,.32596886,.12072921,.3501147,.43462515,7.774961,0,.12072921
6,1945,.25297242,.94864661,.20237795,.088540345,.27826968,.075891726,.037945863,2.0237794,.063243106,2.238806,.088540345,.29091829,.10118897,1.8340501,2.668859,.45535037,.012648622,.86010623,0,.49329624,4.1487479,.37945864,.15178345,.21502656,.54389071,.13913484,.012648622,1.302808,.050594486,1.7581583,.037945863,.11383759,.35416138,.10118897,.73362005,.10118897,8.0192261,0,.075891726
7,1945,.11345015,1.1597126,.30253372,.025211144,.23950586,.1386613,.012605572,2.0547082,0,2.3950586,.063027859,.12605572,.063027859,1.5756965,2.7984369,.31513929,.10084458,1.0084457,.037816714,.63027859,4.6010337,.81936216,.1386613,.30253372,.61767304,.088238999,.050422288,1.3361906,.050422288,1.2983739,.012605572,.176478,.36556157,.088238999,.78154546,.025211144,8.4835501,0,.037816714
8,1945,.14908685,.67089081,.12423903,.11181513,.23605417,.24847807,.049695615,2.6587155,0,2.2859983,.12423903,.22363026,.086967327,1.155423,3.3917258,.21120636,.012423904,.646043,.049695615,.7578581,6.2367997,1.0684557,.19878246,.22363026,.45968443,.074543424,.099391229,1.1057274,.024847807,2.9444652,.012423904,.11181513,.26090199,.099391229,.28574979,.012423904,9.2185364,.012423904,.024847807
9,1945,.19776641,.24429968,.15123314,.069799908,.26756632,.17449977,0,.95393205,.011633318,1.3843648,.046533272,.13959982,.05816659,.97719872,1.6984644,.10469986,.10469986,.43043277,.046533272,.47696602,2.3615634,.23266636,.19776641,.13959982,.29083294,.046533272,.023266636,.39553282,.046533272,1.1051652,.011633318,.034899954,.12796649,.011633318,.081433222,0,5.1302934,0,.05816659
10,1945,.32243717,.1445408,.11118524,.12230376,.1890149,.066711143,.055592619,.90060037,.022237048,1.3342228,.066711143,.12230376,.08894819,.86724484,1.9012675,.022237048,.27796307,.37802979,.033355571,.38914832,1.5788304,.13342229,.24460752,.033355571,.45585945,.044474095,.044474095,.24460752,.022237048,1.4565265,.022237048,.044474095,.077829666,.044474095,.044474095,.022237048,5.837225,.10006671,.011118524
11,1945,.16538689,.24808033,.12994684,.10632014,.57885408,.082693443,.059066746,.99232131,.023626698,1.3349085,.059066746,.15357354,.047253396,.8387478,2.5634968,.035440046,.47253397,.47253397,.047253396,.40165386,1.9019492,.12994684,.094506793,.047253396,.56704074,.082693443,.035440046,.21264029,.011813349,2.0200827,.011813349,.094506793,.16538689,.10632014,.023626698,.035440046,5.8830481,.023626698,.023626698
12,1945,.056458898,.22583559,.067750677,.033875339,.3387534,.1129178,.022583559,.91463417,0,1.0840108,.079042457,.12420958,.079042457,.75654924,1.8066847,.033875339,.19196026,.39521229,.045167118,.31616983,1.4905149,.1693767,.10162602,.033875339,.3274616,.033875339,.01129178,.31616983,.033875339,1.2533876,0,.13550135,.25971094,.1129178,.033875339,.033875339,4.5505872,.022583559,.022583559
1,1946,.066703722,.23346303,.16675931,.088938296,.20011117,.044469148,.033351861,.88938302,.044469148,1.278488,.033351861,.13340744,.055586439,.84491384,2.1234019,.011117287,.23346303,.38910505,.11117288,.30016676,1.389661,.13340744,.14452474,.044469148,.42245692,.12229016,.055586439,.35575318,.044469148,1.4563646,.022234574,.055586439,.12229016,.11117288,0,.10005558,4.5803223,0,.066703722
2,1946,.14258555,.27328897,.10693917,.083174907,.35646388,.083174907,.035646386,.58222431,0,.99809885,.059410647,.13070342,.083174907,.86739546,2.1744297,.011882129,.34458175,.42775667,.083174907,.4871673,1.1644486,.071292773,.11882129,.047528517,.46340305,.14258555,.035646386,.13070342,.035646386,1.556559,.035646386,.083174907,.083174907,.11882129,.011882129,.21387833,4.1230989,.011882129,.011882129
3,1946,.12129789,.18194683,.12129789,.15162235,.50540787,.10108157,.020216314,.82886893,.020216314,.96027493,.080865256,.51551604,.030324472,1.0613565,2.375417,.010108157,.12129789,.29313657,.070757098,.41443446,.85919338,.10108157,.20216314,.090973414,.23248762,.11118973,0,.090973414,.070757098,2.4360659,.020216314,.080865256,.060648944,.35378551,.050540786,.020216314,4.4374809,.010108157,.070757098
4,1946,.15136771,.44329116,.14055574,.29192346,.16217969,.12974375,.054059897,.81089848,0,1.0055141,.04324792,.77846253,.032435939,1.1352578,1.7731646,.02162396,.075683855,.19461563,.054059897,.42166722,.58384693,.054059897,.3135474,.01081198,.29192346,.064871877,.01081198,.10811979,.02162396,1.7191048,.01081198,.075683855,.04324792,.075683855,0,.064871877,3.8923128,.01081198,.032435939
5,1946,.10327378,.19622017,.18589281,.072291642,.17556542,.082619026,.010327378,.52669626,.030982133,.93979138,0,.51636887,.061964266,1.1979759,1.7659817,0,.05163689,.25818443,.12392853,.44407725,.46473199,.082619026,.17556542,0,.10327378,.092946403,.020654757,.14458328,.030982133,1.5181246,.05163689,.072291642,.05163689,.092946403,0,.041309513,4.1825881,.010327378,.041309513
6,1946,.10414497,.3853364,.093730472,.27077693,.31243491,.093730472,.03124349,.6352843,.041657988,.94771922,.03124349,.62486982,.041657988,1.2809831,1.7288065,0,.093730472,.15621746,.12497396,.45823786,.44782338,.052072484,.34367841,.020828994,.31243491,.052072484,.010414497,.14580296,.052072484,1.655905,.010414497,.06248698,.06248698,.06248698,.010414497,.06248698,4.2282858,.052072484,.093730472
7,1946,.087345779,.31662846,.087345779,.17469156,.24020089,.087345779,.076427557,.70968449,.043672889,.93896711,.021836445,.13101867,.15285511,1.0263129,1.8124249,0,.10918222,.20744623,.2838738,.46948355,.75335735,.054591112,.22928268,.021836445,.24020089,.021836445,.032754667,.17469156,0,1.572224,.021836445,.087345779,.043672889,.098264001,0,.065509334,4.4327984,0,0
8,1946,.10866022,.41290882,.13039227,.14125828,.3042486,.086928174,.032598067,.90187985,0,1.2387265,.021732043,.11952624,.17385635,1.488645,1.9232858,0,.054330111,.38031077,.26078454,.85841572,.57589918,.065196134,.11952624,0,.28251657,.10866022,.043464087,.13039227,.11952624,1.9450179,.010866022,.13039227,.021732043,.39117679,0,.3042486,4.0856242,.032598067,.097794197
9,1946,.15967153,.38777372,.13686131,.18248175,.22810219,.068430655,.034215327,.84397811,.022810219,1.0948905,.068430655,.15967153,.091240875,1.5282847,2.0415146,.022810219,.10264599,.20529197,.14826642,.67290145,.49041972,.21669708,.13686131,0,.31934306,.1140511,.045620438,.1140511,.079835765,2.4178832,0,.079835765,.045620438,.1254562,0,.49041972,4.4251823,.034215327,.091240875
10,1946,.09268795,.15447992,.11328527,.030895984,.17507724,.051493306,.041194644,.55612773,.010298661,.96807414,.051493306,.21627188,.14418125,1.2049433,1.7095778,0,.030895984,.2368692,.1338826,.44284242,.35015449,.12358394,.10298661,.010298661,.041194644,.051493306,.051493306,.072090626,.030895984,1.8949536,.030895984,.072090626,.051493306,.22657055,.030895984,.12358394,3.9031925,.020597322,.082389288
11,1946,.085006908,.17001382,.1168845,.063755177,.1168845,.053129315,.063755177,.51004142,.031877588,.66942936,.074381046,.13813622,.042503454,.6906811,1.5088726,.010625863,.042503454,.25502071,.18063968,.38253108,.36127937,.053129315,.095632769,.010625863,.15938795,.074381046,.042503454,.10625863,.021251727,1.2963554,.042503454,.095632769,.042503454,.085006908,0,.17001382,3.495909,.021251727,.085006908
12,1946,.18913001,.19908421,.079633683,.10949632,.40812263,.10949632,.099542104,.70674896,.039816841,.74656582,.0099542104,.25880948,.049771052,.7764284,1.4533148,.0099542104,.039816841,.28867212,.11945052,.30858052,.46784791,.089587897,.17917579,.0099542104,.17917579,.049771052,0,.099542104,0,1.5926737,.029862631,.039816841,.069679476,.17917579,0,.10949632,3.683058,.029862631,.059725262
1,1947,.073506251,.073506251,.021001786,.063005358,.15751339,.09450803,.021001786,.47254017,.021001786,.682558,0,.031502679,.031502679,.77706605,1.2496063,0,.021001786,.13651161,.21001785,.23101963,.37803212,.010500893,.084007144,0,.09450803,.042003572,.010500893,.084007144,.031502679,.79806781,0,.052504461,.084007144,.063005358,0,0,3.3392839,0,.031502679
2,1947,.045511436,.14791216,.091022871,.034133576,.21617931,.011377859,0,.31858003,.034133576,.78507227,.011377859,.079645008,.068267152,.68267155,1.3994766,0,.068267152,.14791216,.29582432,.25031289,.36409149,.056889292,.068267152,0,.15929002,.022755718,0,.034133576,.022755718,1.1832973,.011377859,.045511436,.068267152,.034133576,0,.022755718,3.2085562,.034133576,.022755718
3,1947,.16004801,.080024004,.13003901,.18005401,.11003301,.050015006,.010003,.51015306,.020006001,1.1003301,.020006001,.060018007,.050015006,.8602581,1.6504952,0,.080024004,.19005702,.25007501,.28008401,.37011102,.11003301,.090027004,.030009003,.19005702,.020006001,0,.14004201,0,1.6004802,.020006001,.070021003,.060018007,.68020403,.060018007,.040012002,3.9211764,.010003,.020006001
4,1947,.099877924,.11097547,.066585287,.15536566,.16646321,.088780381,.033292644,.45499945,.04439019,.85451114,.04439019,.066585287,.033292644,.83231604,1.4759738,.011097548,.022195095,.16646321,.18865831,.24414605,.28853622,.033292644,.11097547,.022195095,.066585287,.11097547,.011097548,.033292644,.04439019,1.5092665,.033292644,.11097547,.13317057,.58816999,0,.011097548,3.4957275,.033292644,.055487737
5,1947,.021975607,.09889023,.087902427,.076914623,.10987803,.087902427,.021975607,.36259753,.087902427,.75815845,.021975607,.06592682,.06592682,.67025602,1.0987804,.021975607,.03296341,.16481705,.14284144,.25271949,.2746951,.06592682,.03296341,0,.06592682,.076914623,.021975607,.06592682,.021975607,1.0548291,.021975607,.076914623,.010987803,.3296341,.010987803,.010987803,3.0546093,0,.03296341
6,1947,.11948621,.13940057,.11948621,.11948621,.11948621,.079657473,.029871553,.378373,.059743106,.53768796,.0099571841,.069700286,.019914368,.58747387,.8164891,0,.08961466,.12944339,.10952903,.35845864,.19914368,.039828736,.08961466,0,.13940057,.0099571841,.039828736,.059743106,.0099571841,1.1849049,.0099571841,.029871553,.049785919,.16927212,0,.019914368,3.026984,.019914368,.049785919
7,1947,.066437826,.23253238,.16609456,.077510796,.088583767,.099656738,0,.50935668,.099656738,.58686745,.055364855,.11072971,.066437826,.87476468,1.3176836,.033218913,.63115937,.31004319,.17716753,.21038644,.48721072,.044291884,.044291884,.022145942,.74188906,.033218913,0,.088583767,.088583767,1.3730484,.044291884,.15502159,.077510796,.14394861,.011072971,.022145942,3.7980289,0,.022145942
8,1947,.45497832,.30684584,.13755158,.38091207,.14813247,.095228016,.084647126,.32800761,.19045603,.62427258,.010580891,.095228016,.021161782,.81472862,1.4072585,.010580891,.59252989,.23277961,.19045603,.26452228,.20103693,.074066237,.16929425,0,.65601522,.031742673,.1163898,.031742673,.042323563,1.2591261,.010580891,.042323563,.052904453,.13755158,.095228016,.021161782,3.7456353,.042323563,.042323563
9,1947,.11495454,.20900826,.11495454,.1672066,.14630578,.052252065,.04180165,.22990908,.052252065,.70017767,.073152892,.073152892,.10450413,.71062809,1.5153098,0,.11495454,.35531405,.0836033,.51207024,.34486362,.10450413,.052252065,0,.1672066,.073152892,.031351238,.0836033,.031351238,1.2226983,.031351238,.11495454,.062702477,.1672066,.010450413,.062702477,3.3963842,.020900825,.094053715
10,1947,.06906759,.21706957,.12826838,.078934386,.11840158,.019733597,.04933399,.35520473,.039467193,.6512087,.029600395,.05920079,.039467193,.62160832,1.0064135,0,.13813518,.29600394,.24666996,.36507154,.18746917,.098667979,.078934386,0,.13813518,.039467193,.0098667983,.039467193,.029600395,1.2432166,.098667979,.088801183,.0098667983,.18746917,0,.088801183,3.0488408,.0098667983,.029600395
11,1947,.089964017,.13994402,.11995202,.10995602,.25989604,.049980007,.059976008,.32986805,.039984006,.62974811,.089964017,.099960014,.059976008,.76969212,.95961612,.0099960016,.019992003,.38984406,.11995202,.38984406,.24990004,.039984006,.089964017,0,.14994003,.079968013,.029988004,.069972008,.019992003,1.0795681,.039984006,.089964017,.13994402,.11995202,0,.059976008,2.8388646,.059976008,.029988004
12,1947,.050617535,.060741041,.060741041,.040494028,.070864551,.070864551,.010123507,.35432273,.020247014,.61753392,.020247014,.050617535,.050617535,.91111559,1.1945738,.020247014,.050617535,.21259364,.26321119,.58716339,.25308767,.080988057,.050617535,0,.1417291,.010123507,.03037052,.070864551,.010123507,1.1338328,.060741041,.020247014,.10123507,.18222313,0,0,3.0168049,.03037052,.020247014
1,1948,.020659022,.092965603,.13428365,.020659022,.072306581,.11362462,.010329511,.20659024,0,.57845265,.041318044,.051647559,.072306581,.49581656,1.3738251,.010329511,.082636088,.27889681,.33054435,.32021487,.23757876,.051647559,.041318044,.010329511,.20659024,.051647559,.030988535,.072306581,.051647559,.88833797,.041318044,.041318044,.030988535,.15494268,.010329511,.010329511,3.0368764,.010329511,.010329511
2,1948,.03203759,.064075179,.14950876,.053395983,.07475438,.042716786,.03203759,.3310551,.10679197,.72618538,.07475438,.11747117,.07475438,.59803504,1.4844084,0,.021358393,.19222555,.3310551,.25630072,.24562153,.085433573,.053395983,0,.11747117,.07475438,.010679197,.053395983,.021358393,.99316531,.053395983,.10679197,.042716786,.096112773,.010679197,.010679197,3.4387014,.010679197,.021358393
3,1948,.11549769,.031499371,.51448971,.073498532,.18899623,.073498532,.12599748,.83998322,.14699706,.99748003,.031499371,.13649727,.37799245,1.2599748,1.8059639,0,.01049979,.094498113,.27299455,.850483,.27299455,.094498113,.13649727,0,.29399413,.14699706,0,.094498113,.052498952,2.4149518,.062998742,.18899623,.094498113,.32549348,0,.083998322,4.7669048,.01049979,0
4,1948,.074097596,.052926853,.28580502,.10585371,.12702446,.084682971,.12702446,.29639038,.48692706,.65629297,.031756114,.10585371,.12702446,.78331745,1.5137081,0,.021170743,.11643908,.5821954,.59278077,.25404891,.084682971,.12702446,.010585371,.21170741,.042341486,.052926853,.021170743,.042341486,1.6195618,.11643908,.11643908,.095268339,.084682971,0,.031756114,4.287075,.063512228,.042341486
