Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea,THREATS_GPR_AI,ACTS_GPR_AI
2012-10-08,133.48,154.76,161.11,131.67,80.56,0.00,0.00,0.00,80.56,0.00,0.00,0.00,179.50,113.36
2012-10-09,133.86,114.28,148.72,132.89,148.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178.63,112.30
2012-10-10,89.92,70.37,183.16,83.83,122.11,0.00,0.00,0.00,61.05,0.00,0.00,0.00,85.03,71.25
2012-10-11,87.13,69.64,45.31,89.87,45.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.92,85.54
2012-10-12,103.14,75.97,197.73,96.96,197.73,49.43,49.43,0.00,0.00,0.00,0.00,0.00,106.70,115.37
2012-10-13,176.96,207.74,229.38,173.54,229.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.09,172.08
2012-10-14,64.80,50.02,86.78,63.36,43.39,0.00,0.00,0.00,43.39,0.00,0.00,0.00,61.94,62.55
2012-10-15,121.82,125.13,0.00,129.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.95,159.68
2012-10-16,110.21,55.95,218.41,103.13,218.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.13,119.94
2012-10-17,71.19,57.63,60.00,71.92,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.78,98.85
2012-10-18,80.32,79.40,96.44,79.27,96.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.44,87.95
2012-10-19,101.24,70.06,104.19,101.05,104.19,0.00,0.00,0.00,52.10,0.00,0.00,0.00,72.55,125.16
2012-10-20,141.25,106.12,122.75,142.45,122.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.57,186.43
2012-10-21,71.36,70.95,82.08,70.65,41.04,0.00,0.00,0.00,41.04,0.00,0.00,0.00,75.73,76.06
2012-10-22,98.68,148.93,258.42,88.23,258.42,0.00,0.00,0.00,86.14,0.00,0.00,0.00,110.96,85.74
2012-10-23,98.95,138.70,0.00,105.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.36,69.39
2012-10-24,97.82,63.79,132.83,95.53,132.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.05,86.62
2012-10-25,61.31,79.97,0.00,65.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.58,80.01
2012-10-26,78.61,61.52,0.00,83.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.49,69.61
2012-10-27,118.65,119.38,103.57,119.63,0.00,0.00,0.00,0.00,103.57,0.00,0.00,0.00,104.57,117.31
2012-10-28,49.06,41.89,43.61,49.42,43.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.07,52.39
2012-10-29,42.08,82.33,0.00,44.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.80,38.25
2012-10-30,49.40,54.58,0.00,52.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.87,39.00
2012-10-31,88.28,92.12,0.00,94.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.94,84.64
2012-11-01,30.23,73.27,47.67,29.09,47.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.83,19.63
2012-11-02,52.94,74.05,55.06,52.80,55.06,0.00,0.00,0.00,55.06,0.00,0.00,0.00,32.59,64.26
2012-11-03,119.28,106.68,0.00,127.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.22,149.30
2012-11-04,40.73,61.19,0.00,43.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.11,49.20
2012-11-05,67.39,64.91,0.00,71.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.52,55.08
2012-11-06,87.40,74.61,0.00,93.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.73,90.65
2012-11-07,50.28,24.85,0.00,53.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.29,59.94
2012-11-08,36.85,62.92,0.00,39.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.04,19.67
2012-11-09,69.53,58.47,0.00,74.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.35,69.65
2012-11-10,76.66,34.28,0.00,81.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.24,82.69
2012-11-11,38.11,32.53,42.34,37.83,0.00,0.00,0.00,0.00,0.00,0.00,42.34,0.00,41.27,37.78
2012-11-12,97.23,146.75,0.00,103.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.94,64.09
2012-11-13,73.85,41.61,144.40,69.23,144.40,0.00,0.00,0.00,0.00,0.00,72.20,0.00,108.09,47.08
2012-11-14,75.27,59.91,0.00,80.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.03,59.94
2012-11-15,65.12,53.18,39.55,66.79,39.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.17,59.72
2012-11-16,59.70,84.63,0.00,63.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.85,58.59
2012-11-17,188.33,282.98,92.06,194.62,92.06,0.00,0.00,0.00,92.06,0.00,0.00,0.00,205.14,195.91
2012-11-18,55.38,76.29,144.40,49.56,144.40,72.20,0.00,0.00,72.20,0.00,0.00,0.00,55.30,59.47
2012-11-19,89.21,69.10,89.92,89.17,44.96,0.00,0.00,0.00,0.00,0.00,44.96,0.00,92.36,103.39
2012-11-20,93.91,85.35,0.00,100.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.69,88.95
2012-11-21,122.16,123.80,229.14,115.17,229.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.19,178.43
2012-11-22,70.05,88.90,46.28,71.61,46.28,0.00,46.28,0.00,0.00,0.00,0.00,0.00,49.95,96.89
2012-11-23,88.00,98.68,64.21,89.56,64.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.01,110.19
2012-11-24,127.31,122.00,0.00,135.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.70,170.01
2012-11-25,60.31,65.00,48.33,61.10,48.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.14,59.72
2012-11-26,134.88,87.97,183.16,131.73,91.58,0.00,0.00,0.00,91.58,0.00,0.00,0.00,111.60,166.59
2012-11-27,69.21,77.38,80.56,68.47,80.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.53,60.83
2012-11-28,99.10,65.54,136.47,96.66,68.24,0.00,0.00,0.00,68.24,0.00,0.00,0.00,111.66,84.31
2012-11-29,69.28,56.93,84.67,68.28,42.34,0.00,0.00,0.00,42.34,0.00,0.00,0.00,78.12,65.39
2012-11-30,84.46,56.66,117.97,82.27,58.98,0.00,0.00,0.00,58.98,0.00,0.00,0.00,71.88,95.15
2012-12-01,117.32,112.05,194.41,112.28,194.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.53,96.76
2012-12-02,67.19,51.16,88.78,65.78,88.78,0.00,0.00,0.00,0.00,0.00,44.39,0.00,89.63,62.46
2012-12-03,94.06,86.60,0.00,100.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.17,111.40
2012-12-04,81.10,112.83,146.84,76.80,146.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.47,57.96
2012-12-05,83.10,91.05,270.82,70.83,203.11,0.00,0.00,0.00,0.00,0.00,67.70,0.00,106.07,55.77
2012-12-06,56.20,33.51,87.22,54.17,0.00,0.00,0.00,0.00,87.22,0.00,0.00,0.00,59.21,49.39
2012-12-07,106.54,136.44,236.74,98.03,118.37,0.00,0.00,0.00,118.37,0.00,0.00,0.00,123.63,97.50
2012-12-08,88.98,104.46,0.00,94.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.30,119.44
2012-12-09,52.34,17.88,46.52,52.72,46.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.93,71.86
2012-12-10,109.38,87.05,453.13,86.90,362.50,0.00,0.00,0.00,90.63,0.00,0.00,0.00,100.97,121.31
2012-12-11,108.26,97.50,290.00,96.38,217.50,0.00,0.00,0.00,72.50,0.00,72.50,0.00,128.73,72.16
2012-12-12,103.47,77.74,0.00,110.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.58,97.22
2012-12-13,80.11,68.39,0.00,85.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.47,87.06
2012-12-14,99.06,119.00,56.31,101.86,56.31,0.00,0.00,0.00,56.31,0.00,0.00,0.00,117.63,83.11
2012-12-15,94.28,54.21,94.05,94.29,0.00,0.00,0.00,0.00,94.05,0.00,0.00,0.00,117.89,77.48
2012-12-16,47.52,56.79,98.54,44.18,0.00,0.00,0.00,0.00,56.31,0.00,42.23,0.00,41.17,36.24
2012-12-17,63.49,108.41,125.41,59.44,0.00,0.00,0.00,0.00,125.41,0.00,0.00,0.00,94.96,38.74
2012-12-18,85.29,46.21,0.00,90.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.75,74.31
2012-12-19,97.46,106.12,138.10,94.80,138.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.33,99.54
2012-12-20,48.29,75.59,43.72,48.59,43.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.27,48.02
2012-12-21,94.84,46.27,240.83,85.29,60.21,0.00,0.00,0.00,120.42,0.00,60.21,0.00,115.29,80.59
2012-12-22,91.92,146.93,191.21,85.43,95.61,0.00,0.00,0.00,95.61,0.00,0.00,0.00,66.57,95.16
2012-12-23,47.84,53.92,46.77,47.91,46.77,0.00,0.00,0.00,46.77,0.00,0.00,0.00,66.77,51.37
2012-12-24,88.98,102.33,88.78,89.00,88.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.09,94.46
2012-12-25,119.32,113.96,197.73,114.19,197.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.38,135.73
2012-12-26,115.68,83.57,174.00,111.87,174.00,0.00,0.00,0.00,87.00,0.00,0.00,0.00,90.87,152.29
2012-12-27,72.72,35.94,124.73,69.32,124.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.80,83.48
2012-12-28,90.06,53.70,69.88,91.38,0.00,0.00,0.00,0.00,69.88,0.00,0.00,0.00,75.42,100.74
2012-12-29,75.50,75.97,131.82,71.82,131.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.02,58.82
2012-12-30,69.95,77.29,0.00,74.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.05,84.58
2012-12-31,63.86,61.74,0.00,68.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.51,53.58
2013-01-01,60.81,69.64,72.50,60.04,72.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.01,62.21
2013-01-02,81.87,66.85,87.00,81.53,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.81,74.65
2013-01-03,61.55,77.07,0.00,65.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.12,74.01
2013-01-04,85.69,123.80,0.00,91.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.58,97.32
2013-01-05,78.39,39.79,0.00,83.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.54,60.43
2013-01-06,35.88,9.11,0.00,38.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.87,16.27
2013-01-07,86.81,65.22,84.88,86.94,84.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.74,67.00
2013-01-08,92.85,130.80,151.31,89.03,151.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.63,51.93
2013-01-09,82.14,64.28,0.00,87.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.92,89.58
2013-01-10,53.88,16.59,43.18,54.58,0.00,0.00,0.00,0.00,43.18,0.00,0.00,0.00,64.64,41.49
2013-01-11,100.98,82.98,0.00,107.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.97,93.18
2013-01-12,109.23,176.86,92.06,110.35,0.00,0.00,0.00,0.00,92.06,0.00,0.00,0.00,67.31,135.87
2013-01-13,60.91,44.69,0.00,64.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.35,76.65
2013-01-14,105.87,102.85,0.00,112.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.13,122.51
2013-01-15,124.51,165.07,143.21,123.28,0.00,71.61,71.61,0.00,71.61,0.00,71.61,0.00,109.69,137.63
2013-01-16,96.13,97.60,63.50,98.26,63.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.59,106.80
2013-01-17,77.83,98.56,42.75,80.13,0.00,0.00,0.00,0.00,42.75,0.00,0.00,0.00,56.56,92.44
2013-01-18,103.06,79.83,207.76,96.22,0.00,0.00,0.00,0.00,207.76,0.00,0.00,0.00,61.48,123.01
2013-01-19,126.85,124.46,92.55,129.09,0.00,0.00,0.00,0.00,92.55,0.00,0.00,0.00,103.12,139.77
2013-01-20,69.24,91.70,130.18,65.25,0.00,0.00,0.00,0.00,130.18,0.00,0.00,0.00,78.56,89.36
2013-01-21,115.81,79.97,333.02,101.61,83.25,0.00,0.00,83.25,249.76,83.25,0.00,0.00,124.64,100.01
2013-01-22,111.44,156.20,81.31,113.41,0.00,0.00,0.00,0.00,81.31,0.00,0.00,0.00,50.96,139.54
2013-01-23,102.30,39.48,296.85,89.58,137.01,68.50,0.00,0.00,228.35,0.00,68.50,0.00,102.56,129.32
2013-01-24,52.57,64.75,98.31,49.58,56.17,0.00,0.00,0.00,42.13,0.00,0.00,0.00,58.67,39.04
2013-01-25,95.47,132.82,0.00,101.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.31,69.21
2013-01-26,115.33,112.05,0.00,122.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.84,100.09
2013-01-27,73.80,70.19,91.34,72.66,0.00,0.00,0.00,0.00,91.34,0.00,0.00,0.00,65.19,81.51
2013-01-28,103.34,161.75,187.10,97.86,187.10,0.00,0.00,0.00,93.55,0.00,0.00,0.00,81.43,122.01
2013-01-29,122.31,44.18,76.65,125.29,0.00,0.00,0.00,0.00,76.65,0.00,0.00,0.00,98.74,121.02
2013-01-30,113.57,91.05,338.52,98.86,203.11,67.70,0.00,0.00,203.11,0.00,0.00,0.00,124.93,104.57
2013-01-31,65.13,56.90,0.00,69.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.85,66.07
2013-02-01,110.34,133.71,232.00,102.39,174.00,116.00,0.00,0.00,116.00,0.00,0.00,0.00,139.34,103.52
2013-02-02,121.44,117.98,102.35,122.69,0.00,0.00,0.00,0.00,102.35,0.00,0.00,0.00,71.27,154.57
2013-02-03,54.90,42.97,89.46,52.64,44.73,0.00,0.00,0.00,44.73,0.00,0.00,0.00,62.29,61.41
2013-02-04,93.01,83.99,87.44,93.37,87.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.55,75.03
2013-02-05,69.38,42.49,0.00,73.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.74,78.45
2013-02-06,125.71,106.12,138.10,124.90,138.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.62,80.58
2013-02-07,64.07,59.43,116.00,60.67,77.33,0.00,0.00,0.00,38.67,0.00,0.00,0.00,67.31,62.38
2013-02-08,90.71,97.05,56.13,92.97,0.00,0.00,0.00,0.00,56.13,0.00,0.00,0.00,109.44,102.10
2013-02-09,136.41,140.11,208.38,131.70,208.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.81,160.93
2013-02-10,51.52,123.15,45.79,51.89,45.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.58,50.29
2013-02-11,98.76,135.26,0.00,105.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.55,62.14
2013-02-12,82.14,67.67,70.45,82.90,0.00,0.00,0.00,0.00,0.00,0.00,70.45,0.00,58.86,94.30
2013-02-13,122.74,166.50,155.56,120.59,0.00,0.00,0.00,0.00,66.67,0.00,88.89,0.00,167.12,86.95
2013-02-14,50.43,48.05,35.73,51.39,35.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.98,53.96
2013-02-15,95.08,114.48,178.77,89.61,119.18,0.00,0.00,0.00,59.59,0.00,0.00,0.00,99.58,79.76
2013-02-16,84.94,132.95,0.00,90.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.94,71.26
2013-02-17,72.08,66.85,43.50,73.95,43.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.81,79.13
2013-02-18,109.11,67.19,174.88,104.81,87.44,0.00,0.00,0.00,0.00,0.00,87.44,0.00,103.50,120.04
2013-02-19,101.20,114.70,85.29,102.24,0.00,0.00,85.29,0.00,0.00,0.00,0.00,0.00,103.94,87.83
2013-02-20,92.28,86.66,257.78,81.46,64.44,0.00,0.00,0.00,193.33,0.00,64.44,0.00,69.56,115.02
2013-02-21,58.53,37.14,0.00,62.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.04,39.81
2013-02-22,91.97,89.74,58.39,94.17,0.00,0.00,0.00,0.00,58.39,0.00,0.00,0.00,87.41,86.18
2013-02-23,84.92,101.81,0.00,90.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.71,60.63
2013-02-24,34.73,32.61,42.44,34.22,42.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.80,24.76
2013-02-25,104.30,93.29,80.93,105.83,80.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.44,75.00
2013-02-26,83.84,104.00,0.00,89.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.93,61.05
2013-02-27,104.77,126.14,65.66,107.32,65.66,0.00,65.66,0.00,0.00,65.66,0.00,0.00,125.73,83.38
2013-02-28,45.55,43.51,0.00,48.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.88,23.32
2013-03-01,88.16,51.75,161.61,83.36,161.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.15,77.66
2013-03-02,62.58,18.37,0.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.24,52.50
2013-03-03,48.75,34.55,0.00,51.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.62,33.95
2013-03-04,78.27,17.50,91.10,77.43,0.00,0.00,91.10,0.00,0.00,0.00,91.10,0.00,101.50,53.16
2013-03-05,89.76,101.74,0.00,95.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.09,83.09
2013-03-06,91.68,63.31,65.91,93.37,0.00,0.00,0.00,65.91,0.00,65.91,0.00,0.00,112.44,70.13
2013-03-07,45.04,54.58,35.51,45.66,35.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.64,24.38
2013-03-08,74.58,63.67,55.24,75.84,55.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.24,81.52
2013-03-09,125.88,101.91,0.00,134.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.68,131.10
2013-03-10,77.26,48.92,0.00,82.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.27,85.94
2013-03-11,65.52,66.52,0.00,69.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.31,56.45
2013-03-12,87.77,61.05,0.00,93.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.05,92.72
2013-03-13,80.21,94.16,183.80,73.44,61.27,61.27,0.00,0.00,0.00,61.27,61.27,0.00,108.79,52.57
2013-03-14,37.62,6.79,0.00,40.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.48,33.99
2013-03-15,81.69,76.72,171.15,75.84,171.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.33,72.45
2013-03-16,123.88,114.70,85.29,126.40,85.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.48,102.46
2013-03-17,68.06,69.10,44.96,69.57,44.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.75,41.67
2013-03-18,61.50,70.00,91.10,59.56,0.00,0.00,0.00,0.00,91.10,0.00,0.00,0.00,79.29,25.01
2013-03-19,127.33,122.30,282.93,117.15,282.93,0.00,0.00,0.00,70.73,70.73,70.73,0.00,157.61,104.39
2013-03-20,109.19,39.95,69.32,111.80,69.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.78,109.45
2013-03-21,65.51,41.02,35.58,67.47,0.00,0.00,0.00,0.00,35.58,0.00,0.00,0.00,83.00,52.52
2013-03-22,96.20,67.76,176.35,90.96,176.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.52,72.63
2013-03-23,149.14,93.37,324.02,137.70,226.82,97.21,0.00,0.00,0.00,0.00,97.21,0.00,169.22,156.81
2013-03-24,54.69,50.52,87.66,52.54,43.83,43.83,0.00,0.00,0.00,0.00,43.83,0.00,57.99,54.16
2013-03-25,91.39,75.29,78.38,92.24,78.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.51,96.85
2013-03-26,110.36,43.79,0.00,117.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.65,125.18
2013-03-27,102.73,108.71,353.66,86.32,282.93,0.00,0.00,70.73,70.73,0.00,0.00,0.00,100.97,87.40
2013-03-28,49.80,30.67,39.91,50.45,0.00,0.00,0.00,0.00,0.00,0.00,39.91,0.00,45.85,54.79
2013-03-29,95.41,183.79,59.79,97.73,59.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.60,100.56
2013-03-30,98.04,120.10,104.19,97.64,104.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.81,96.56
2013-03-31,35.88,8.87,0.00,38.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.42,33.27
2013-04-01,75.12,67.19,87.44,74.32,87.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.33,54.02
2013-04-02,63.89,57.14,74.36,63.20,0.00,0.00,0.00,0.00,74.36,0.00,0.00,0.00,69.90,51.04
2013-04-03,93.29,80.87,70.16,94.80,0.00,0.00,0.00,0.00,0.00,0.00,70.16,0.00,105.04,62.61
2013-04-04,71.19,110.20,38.24,73.34,38.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.89,63.00
2013-04-05,73.22,63.47,55.06,74.40,55.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.19,51.03
2013-04-06,103.47,136.04,0.00,110.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.32,55.55
2013-04-07,78.89,97.02,91.82,78.04,91.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.91,50.42
2013-04-08,126.87,115.84,0.00,135.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.96,103.48
2013-04-09,100.59,145.34,0.00,107.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.09,83.09
2013-04-10,82.35,104.87,0.00,87.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.27,72.60
2013-04-11,49.07,54.67,54.21,48.73,54.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.20,37.67
2013-04-12,80.45,80.13,139.04,76.62,139.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.36,55.22
2013-04-13,116.92,116.61,101.16,117.95,101.16,0.00,0.00,0.00,101.16,0.00,0.00,0.00,140.88,88.54
2013-04-14,50.37,47.30,41.04,50.98,41.04,0.00,0.00,0.00,41.04,0.00,0.00,0.00,65.72,39.44
2013-04-15,74.84,17.14,89.23,73.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.20,52.06
2013-04-16,186.75,104.93,0.00,198.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.65,235.67
2013-04-17,199.98,200.80,61.48,209.04,0.00,0.00,0.00,61.48,0.00,61.48,0.00,0.00,87.77,284.89
2013-04-18,80.97,52.70,78.38,81.14,78.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.75,102.23
2013-04-19,114.70,111.05,289.04,103.31,231.23,0.00,0.00,57.81,0.00,0.00,0.00,0.00,92.58,123.01
2013-04-20,239.09,118.18,87.88,248.98,87.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.09,377.03
2013-04-21,133.59,57.78,85.93,136.70,42.96,0.00,0.00,0.00,42.96,0.00,0.00,0.00,68.81,193.17
2013-04-22,162.45,137.14,0.00,173.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.16,192.95
2013-04-23,165.20,155.15,73.42,171.20,73.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.48,211.67
2013-04-24,150.75,104.87,204.71,147.22,136.47,0.00,0.00,0.00,68.24,0.00,0.00,0.00,92.65,199.07
2013-04-25,69.70,55.71,108.75,67.15,108.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.10,67.19
2013-04-26,102.18,52.72,109.78,101.68,54.89,0.00,0.00,0.00,54.89,0.00,0.00,0.00,99.37,116.81
2013-04-27,138.54,120.10,208.38,133.97,104.19,0.00,0.00,104.19,0.00,0.00,0.00,0.00,126.97,168.08
2013-04-28,74.04,67.02,43.61,76.03,43.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.77,86.81
2013-04-29,129.92,83.57,0.00,138.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.22,158.26
2013-04-30,111.23,59.69,77.68,113.42,77.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.20,151.97
2013-05-01,102.58,46.43,0.00,109.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.07,118.20
2013-05-02,49.57,53.42,0.00,52.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.34,50.45
2013-05-03,114.41,86.82,0.00,121.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.64,127.97
2013-05-04,115.84,39.56,102.96,116.68,102.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.45,144.89
2013-05-05,78.50,58.64,43.61,80.78,0.00,0.00,0.00,0.00,43.61,0.00,0.00,0.00,69.84,80.83
2013-05-06,135.51,101.81,0.00,144.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.43,154.61
2013-05-07,104.51,56.90,0.00,111.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.96,99.11
2013-05-08,89.96,97.96,0.00,95.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.76,76.57
2013-05-09,53.43,73.79,153.64,46.88,153.64,38.41,0.00,0.00,0.00,0.00,0.00,0.00,69.54,46.14
2013-05-10,105.37,108.61,62.82,108.15,62.82,0.00,0.00,62.82,0.00,0.00,0.00,0.00,100.60,103.49
2013-05-11,68.59,121.87,0.00,73.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.73,68.43
2013-05-12,53.96,44.45,185.11,45.38,138.83,0.00,0.00,0.00,0.00,0.00,46.28,0.00,45.11,66.71
2013-05-13,83.11,101.81,176.65,77.00,176.65,0.00,88.33,0.00,0.00,0.00,0.00,0.00,98.40,90.95
2013-05-14,106.32,130.24,75.33,108.35,75.33,0.00,75.33,0.00,0.00,0.00,0.00,0.00,107.52,106.00
